id,city,state,country,continent,conference,year,footprint
12343,Shanghai,,China,AS,POPL,18,3069.2496
12344,Iowa City,IA,USA,NA,ICFP,13,558.9792
12344,Iowa City,IA,USA,NA,POPL,11,456.159
12345,Taipei,,Taiwan,AS,PLDI,17,3043.1284
12346,Edinburgh,,United Kingdom,EU,ICFP,17,270.0174
12346,Edinburgh,,United Kingdom,EU,PLDI,17,549.7916
12346,Edinburgh,,United Kingdom,EU,POPL,15,2174.0922
12346,Edinburgh,,United Kingdom,EU,POPL,17,288.752
12347,Beijing,,China,AS,ICFP,16,597.9089
12347,Bloomington,IN,USA,NA,ICFP,18,180.5806
12348,Rennes,,France,EU,POPL,14,2641.8776
12348,Davis,CA,USA,NA,SPLASH,15,1176.3229
12349,Menlo Park,CA,USA,NA,ICFP,15,433.3087
12350,Copenhagen,,Denmark,EU,ICFP,12,0.0
12350,København,,Denmark,EU,ICFP,17,333.166
12351,Copenhagen,,Denmark,EU,ICFP,14,127.6938
12351,Copenhagen,,Denmark,EU,ICFP,15,2251.2687
12352,Hawthorne,NY,USA,NA,SPLASH,9,1135.7329
12353,Garching,,Germany,EU,SPLASH,10,2690.7126
12354,London,,United Kingdom,EU,POPL,12,1677.4549
12355,Yokkaichi,,Japan,AS,ICFP,16,44.8997
12356,Tokyo,,Japan,AS,ICFP,16,206.8096
12357,Yokohama,,Japan,AS,POPL,12,3208.0531
12358,Rochester,NY,USA,NA,SPLASH,17,1162.36
12359,Koto,,Japan,AS,SPLASH,17,2221.0287
12360,Kawasaki,,Japan,AS,SPLASH,10,2460.6862
12361,Nagareyama,,Japan,AS,SPLASH,10,2450.0442
12362,Kyoto,,Japan,AS,ICFP,16,20.9358
12363,Kyoto,,Japan,AS,SPLASH,12,2884.0073
12364,Kyoto,,Japan,AS,ICFP,16,20.9358
12364,Kyoto,,Japan,AS,ICFP,17,2794.7505
12365,Tokyo,,Japan,AS,SPLASH,15,3126.5314
12366,Eugene,OR,USA,NA,SPLASH,14,92.902
12367,Pittsburgh,PA,USA,NA,POPL,16,470.9896
12367,Kenosha,WI,USA,NA,SPLASH,12,770.9773
12367,Pittsburgh,PA,USA,NA,SPLASH,14,1150.2688
12368,Edinburgh,,United Kingdom,EU,PLDI,14,0.0
12369,Tenri,,Japan,AS,ICFP,16,6.4546
12370,London,,United Kingdom,EU,ICFP,16,2798.771
12370,New York,NY,USA,NA,ICFP,17,1615.0765
12371,Cologne,,Germany,EU,POPL,12,1819.7656
12372,College Park,MD,USA,NA,SPLASH,9,1210.0177
12373,Orsay Cedex,,France,EU,PLDI,14,292.5641
12374,Tokyo,,Japan,AS,ICFP,11,0.0
12374,Singapore,,Singapore,AS,ICFP,14,2934.7911
12374,Singapore,,Singapore,AS,ICFP,15,3767.6492
12374,Singapore,,Singapore,AS,ICFP,16,1457.5901
12375,Chennai,,India,AS,POPL,15,340.4943
12376,Dresden,,Germany,EU,SPLASH,9,2642.1796
12377,Aachen,,Germany,EU,SPLASH,9,2554.0825
12378,Bologna,,Italy,EU,POPL,13,169.6125
12379,Davis,CA,USA,NA,SPLASH,10,113.7925
12379,Richardson,TX,USA,NA,SPLASH,12,440.4532
12380,London,,United Kingdom,EU,POPL,14,2595.5568
12380,Menlo Park,CA,USA,NA,POPL,16,1123.9966
12381,Bologna,,Italy,EU,ICFP,11,2851.7915
12381,Bologna,,Italy,EU,ICFP,13,1871.4288
12381,Dundee,,United Kingdom,EU,ICFP,15,2070.2556
12381,Buffalo,NY,USA,NA,ICFP,16,3147.1049
12381,Buffalo,NY,USA,NA,ICFP,17,1663.514
12381,Dundee,,United Kingdom,EU,PLDI,14,32.9867
12381,Philadelphia,PA,USA,NA,POPL,12,0.0
12381,Philadelphia,PA,USA,NA,POPL,13,2065.7407
12381,Dundee,,United Kingdom,EU,POPL,14,2451.1023
12381,Cambridge,MA,USA,NA,POPL,15,3600.6829
12381,Buffalo,NY,USA,NA,POPL,17,1771.5099
12381,Buffalo,NY,USA,NA,POPL,18,1167.6072
12382,Budapest,,Hungary,EU,ICFP,12,334.5312
12383,Redwood City,CA,USA,NA,PLDI,9,2411.9817
12383,Redwood City,CA,USA,NA,SPLASH,9,172.7882
12383,Redwood CIty,CA,USA,NA,SPLASH,10,175.0586
12383,Redwood City,CA,USA,NA,SPLASH,12,391.6496
12383,Redwood City,CA,USA,NA,SPLASH,14,294.9407
12383,Redwood City,CA,USA,NA,SPLASH,15,1201.8177
12383,Redwood City,CA,USA,NA,SPLASH,16,2587.3895
12383,Redwood City,CA,USA,NA,SPLASH,17,432.0797
12384,Flemington,NJ,USA,NA,SPLASH,12,1102.2726
12385,Blacksburg,VA,USA,NA,SPLASH,10,1128.7139
12386,Hyderabad,,India,AS,POPL,15,344.6195
12387,Córdoba,,Argentina,SA,ICFP,17,3247.7669
12388,New York,NY,USA,NA,ICFP,18,464.2426
12389,Nantes,,France,EU,POPL,17,191.215
12390,Borodianka,,Ukraine,EU,ICFP,14,462.7296
12391,Gent,,Belgium,EU,SPLASH,9,2515.5834
12391,Gent,,Belgium,EU,SPLASH,10,2514.6083
12392,Trento,,Italy,EU,SPLASH,9,2742.5113
12393,Denton,TX,USA,NA,POPL,12,692.0842
12394,Singapore,,Singapore,AS,ICFP,15,3767.6492
12394,Singapore,,Singapore,AS,ICFP,16,1457.5901
12394,Justynow,,Poland,EU,ICFP,17,483.8132
12395,Mountain View,CA,USA,NA,PLDI,9,2412.4415
12395,Mountain View,CA,USA,NA,SPLASH,10,174.7049
12396,Aptos,CA,USA,NA,SPLASH,16,2597.3953
12397,Coventry,,United Kingdom,EU,ICFP,17,41.7381
12398,London,,United Kingdom,EU,ICFP,14,343.2042
12398,Glasgow,,United Kingdom,EU,ICFP,17,277.8245
12399,Santa Clara,CA,USA,NA,SPLASH,14,300.1521
12400,Rijeka,,Croatia,EU,POPL,13,229.7115
12401,Roskilde,,Denmark,EU,POPL,9,2148.1716
12401,Roskilde,,Denmark,EU,POPL,13,504.8235
12401,Roskilde,,Denmark,EU,POPL,15,1894.1802
12402,Calgary,AB,Canada,NA,SPLASH,14,291.9382
12403,Medford,MA,USA,NA,ICFP,12,1732.0099
12403,Westborough,MA,USA,NA,ICFP,13,26.1487
12404,Indianapolis,IN,USA,NA,SPLASH,13,0.0
12405,Philadelphia,PA,USA,NA,ICFP,13,242.9057
12406,Fontainebleau,,France,EU,POPL,15,2051.983
12406,Fontainebleau,,France,EU,POPL,17,31.1194
12407,Paris,,France,EU,POPL,17,0.0
12408,Indianapolis,IN,USA,NA,SPLASH,13,0.0
12409,Portsmouth,NH,USA,NA,ICFP,16,3223.4123
12409,Portsmouth,NH,USA,NA,ICFP,17,1505.4213
12409,Portsmouth,NH,USA,NA,ICFP,18,563.6645
12410,Moscow,,Russia,EU,PLDI,14,831.418
12411,Luxembourg,,Luxembourg,EU,SPLASH,15,1902.3712
12412,Chicago,IL,USA,NA,ICFP,15,943.9574
12412,Kensington,NSW,Australia,OC,PLDI,15,3618.8348
12413,San Antonio,TX,USA,NA,PLDI,13,949.0298
12413,San Antonio,TX,USA,NA,POPL,11,65.9226
12413,San Antonio,TX,USA,NA,POPL,13,2764.0894
12414,London,,United Kingdom,EU,SPLASH,16,199.5098
12415,Montreal,QC,Canada,NA,SPLASH,15,427.8682
12416,Cambridge,MA,USA,NA,POPL,12,241.8351
12417,Melbourne,,Australia,OC,PLDI,13,3864.494
12418,Linköping,,Sweden,EU,POPL,15,1858.0122
12418,Linkoping,,Sweden,EU,POPL,16,2313.0053
12419,Irvine,CA,USA,NA,SPLASH,9,375.7182
12420,Los Angeles,CA,USA,NA,POPL,9,1140.953
12420,Boadilla del Monte,,Spain,EU,POPL,11,2407.1775
12421,Canberra,,Australia,OC,PLDI,13,3727.8373
12422,Columbus,OH,USA,NA,ICFP,13,341.9207
12423,Princeton,NJ,USA,NA,PLDI,15,1145.3476
12423,Princeton,NJ,USA,NA,POPL,14,1133.301
12424,Rio de Janeiro,,Brazil,SA,SPLASH,9,3090.2347
12425,Independence,MO,USA,NA,ICFP,18,205.9971
12426,Pittsburgh,PA,USA,NA,ICFP,10,176.3236
12426,Vancouver,BC,Canada,NA,ICFP,12,2251.2687
12426,Vancouver,BC,Canada,NA,ICFP,13,1184.6123
12426,Vancouver,BC,Canada,NA,ICFP,14,2188.2538
12426,Vancouver,BC,Canada,NA,ICFP,15,0.0
12426,Vancouver,BC,Canada,NA,ICFP,16,2318.0952
12426,Vancouver,BC,Canada,NA,ICFP,17,2211.9975
12426,Vancouver,BC,Canada,NA,ICFP,18,945.8288
12426,Houston,,USA,NA,POPL,9,457.5934
12426,Pittsburgh,PA,USA,NA,POPL,11,647.8484
12426,Vancouver,BC,Canada,NA,POPL,12,1137.2348
12426,Vancouver,BC,Canada,NA,POPL,13,2646.9592
12426,Vancouver,BC,Canada,NA,POPL,14,627.7699
12426,Vancouver,BC,Canada,NA,POPL,15,3602.5869
12426,Vancouver,BC,Canada,NA,POPL,16,1227.6709
12426,Vancouver,BC,Canada,NA,POPL,17,2332.7907
12426,Vancouver,BC,Canada,NA,SPLASH,14,231.6161
12426,Vancouver,BC,Canada,NA,SPLASH,15,1153.5731
12426,Vancouver,BC,Canada,NA,SPLASH,17,0.0
12427,La Jolla,CA,USA,NA,POPL,12,1121.9432
12428,Madrid,,Spain,EU,POPL,13,451.8044
12428,Madrid,,Spain,EU,POPL,14,2764.8702
12429,Madrid,,Spain,EU,POPL,11,2410.9432
12430,Boadilla del Monte,,Spain,EU,POPL,13,456.7076
12431,Madrid,,Spain,EU,ICFP,16,3145.0729
12432,Canberra,,Australia,OC,SPLASH,10,3662.5105
12432,Canberra,,Australia,OC,SPLASH,17,3736.0941
12433,London,,United Kingdom,EU,ICFP,14,343.2042
12433,London,,United Kingdom,EU,PLDI,13,2266.7772
12433,London,,United Kingdom,EU,POPL,11,2326.8871
12433,London,,United Kingdom,EU,POPL,12,1677.4549
12433,London,,United Kingdom,EU,POPL,13,474.3793
12433,London,,United Kingdom,EU,POPL,14,2595.5568
12433,London,,United Kingdom,EU,POPL,16,2097.6109
12433,London,,United Kingdom,EU,POPL,17,191.7797
12433,London,,United Kingdom,EU,POPL,18,2576.1327
12434,Albuquerque,NM,USA,NA,SPLASH,9,417.6636
12435,Saarbruecken,,Germany,EU,ICFP,12,267.2986
12435,Saarbruecken,,Germany,EU,ICFP,16,2766.9343
12435,Saarbrücken,,Germany,EU,POPL,12,1843.1727
12435,Saarbrücken,,Germany,EU,POPL,15,1960.8046
12435,Saarbruecken,,Germany,EU,POPL,17,191.3161
12435,Saarbruecken,,Germany,EU,POPL,18,2734.3743
12436,Urbana,IL,USA,NA,PLDI,13,937.827
12436,Urbana,IL,USA,NA,POPL,11,459.9696
12437,Montreal,QC,Canada,NA,PLDI,13,1215.7527
12437,Montreal,QC,Canada,NA,PLDI,14,1431.1143
12437,San Diego,CA,USA,NA,PLDI,15,494.7073
12438,Frederiksberg,,Denmark,EU,ICFP,17,332.6058
12439,Paris,,France,EU,POPL,17,0.0
12440,Boston,MA,USA,NA,ICFP,13,0.0
12441,Nagoya,,Japan,AS,ICFP,10,3249.6635
12441,Nagoya,,Japan,AS,ICFP,11,144.3935
12441,Nagoya,,Japan,AS,ICFP,12,2536.8781
12441,Nagoya,,Japan,AS,ICFP,13,3217.0982
12441,Nagoya,,Japan,AS,ICFP,14,2496.2418
12441,Nagoya,,Japan,AS,ICFP,15,2286.1322
12441,Kyoto,,Japan,AS,ICFP,16,20.9358
12441,Nagoya,,Japan,AS,ICFP,17,2802.9243
12441,Nagoya,,Japan,AS,ICFP,18,3084.4227
12442,Urbana,IL,USA,NA,PLDI,14,1805.679
12443,Montreal,QC,Canada,NA,SPLASH,17,1220.0002
12444,London,,United Kingdom,EU,ICFP,18,1989.3076
12445,Sophia Antipolis,,France,EU,POPL,13,271.2434
12446,Amsterdam,,Netherlands,EU,SPLASH,16,0.0
12447,Cachan,,France,EU,POPL,15,2060.1766
12448,North York,ON,Canada,NA,SPLASH,16,1758.6796
12449,Bristol,CT,USA,NA,ICFP,13,97.0215
12450,Brisbane,,Australia,OC,SPLASH,17,3478.1043
12451,Innsbruck,,Austria,EU,POPL,15,1858.7736
12452,Denver,CO,USA,NA,ICFP,18,423.2101
12453,Ferrara,,Italy,EU,POPL,16,2408.6409
12454,Tallahassee,FL,USA,NA,PLDI,13,1101.6361
12455,Goleta,CA,USA,NA,PLDI,16,6.6955
12456,Gières,,France,EU,POPL,11,2537.5492
12457,Berkeley,CA,USA,NA,PLDI,9,2402.0786
12457,San Francisco,CA,USA,NA,PLDI,13,360.5111
12458,Glasgow,,United Kingdom,EU,POPL,13,650.5619
12459,Nice,,France,EU,ICFP,11,2931.2285
12460,Sophia Antipolis,,France,EU,ICFP,10,1965.9743
12460,Nice,,France,EU,ICFP,12,456.9943
12460,Gif-sur-Yvette,,France,EU,ICFP,13,1625.8018
12460,Cambridge,,United Kingdom,EU,ICFP,14,321.3501
12461,New Haven,CT,USA,NA,PLDI,17,1781.5798
12461,Titusville,NJ,USA,NA,PLDI,18,25.879
12461,New York,NY,USA,NA,POPL,12,72.313
12462,Vancouver,BC,Canada,NA,ICFP,15,0.0
12462,Vancouver,BC,Canada,NA,POPL,15,3602.5869
12462,Vancouver,BC,Canada,NA,SPLASH,17,0.0
12463,Raleigh,NC,USA,NA,SPLASH,13,263.0241
12464,Gothenburg,,Sweden,EU,ICFP,14,0.0
12465,Antwerp,,Belgium,EU,POPL,17,168.0505
12466,Newark,DE,USA,NA,SPLASH,9,1129.4208
12467,Oxford,,United Kingdom,EU,ICFP,17,0.0
12468,Freiburg,,Germany,EU,ICFP,12,301.5924
12469,Zurich,,Switzerland,EU,PLDI,18,1899.4159
12469,Zürich,,Switzerland,EU,POPL,17,273.2361
12470,Raleigh,NC,USA,NA,SPLASH,9,1196.835
12470,Raleigh,NC,USA,NA,SPLASH,10,1195.09
12470,Raleigh,NC,USA,NA,SPLASH,12,988.7204
12471,Washington,DC,USA,NA,SPLASH,9,1208.0735
12472,Chicago,WI,USA,NA,SPLASH,17,927.1017
12473,Ithaca,NY,USA,NA,PLDI,18,166.1209
12473,Ithaca,NY,USA,NA,POPL,18,1095.1481
12474,Verdun,QC,Canada,NA,ICFP,18,541.8284
12475,Redmond,WA,USA,NA,PLDI,18,1119.1093
12476,Prague 2,,Czech Republic,EU,SPLASH,14,2534.185
12477,Madrid,,Spain,EU,PLDI,9,478.2141
12477,Madrid,,Spain,EU,POPL,11,2410.9432
12477,Madrid,,Spain,EU,POPL,12,1733.9644
12477,Madrid,,Spain,EU,POPL,13,451.8044
12478,Columbus,OH,USA,NA,PLDI,18,372.9682
12479,Boulder,CO,USA,NA,PLDI,15,510.4242
12480,Montbonnot,,France,EU,POPL,13,365.6856
12481,Athabasca,AB,Canada,NA,SPLASH,13,858.6227
12482,Bellevue,WA,USA,NA,PLDI,13,5.5114
12483,Hillsboro,OR,USA,NA,SPLASH,14,13.6544
12484,Ghent,,Belgium,EU,SPLASH,10,2514.6083
12484,Gent,,Belgium,EU,SPLASH,17,2289.4058
12485,Palaiseau,,France,EU,POPL,17,9.3041
12486,Cambridge,MA,USA,NA,POPL,16,636.9363
12487,Athens,,Greece,EU,SPLASH,13,2590.6343
12488,Göteborg,,Sweden,EU,ICFP,14,0.0
12488,Göteborg,,Sweden,EU,ICFP,15,2188.2538
12488,Herrljunga,,Sweden,EU,ICFP,17,380.3885
12489,Stockholm,,Sweden,EU,PLDI,14,435.0311
12490,Stockholm,,Sweden,EU,SPLASH,10,2460.0057
12491,Orem,UT,USA,NA,ICFP,13,1114.7529
12491,Provo,UT,USA,NA,POPL,17,2409.1971
12492,Birmingham,,United Kingdom,EU,ICFP,17,51.4642
12493,Eindhoven,,Netherlands,EU,SPLASH,16,62.1035
12494,Tel Aviv,,Israel,AS,ICFP,17,1202.7102
12494,Tel Aviv,,Israel,AS,PLDI,17,1013.3008
12494,Jerusalem,,Israel,AS,POPL,17,1100.9826
12495,Yokohama,,Japan,AS,ICFP,15,2229.5644
12495,Juan Les Pins,,France,EU,ICFP,16,2907.1124
12495,Juan les Pins,,France,EU,ICFP,17,364.5093
12496,Montbonnot-saint-martin,,France,EU,ICFP,15,2473.9945
12497,Mannheim,,Germany,EU,POPL,12,1867.9662
12498,Baltimore,MD,USA,NA,SPLASH,13,271.3522
12499,Weert,,Netherlands,EU,PLDI,13,2343.2933
12500,Le Grand-Saconnex,,Switzerland,EU,ICFP,14,441.4318
12501,Hyderabad,,India,AS,POPL,15,344.6195
12502,Blacksburg,VA,USA,NA,PLDI,16,1167.9066
12503,Glasgow,,United Kingdom,EU,ICFP,13,1435.4596
12503,Glasgow,,United Kingdom,EU,ICFP,14,333.4019
12504,Pune,,India,AS,POPL,15,66.5611
12505,Ames,IA,USA,NA,SPLASH,9,732.7035
12506,Mumbai,,India,AS,POPL,15,0.0
12507,Gyeonggi-do,,South Korea,AS,POPL,12,3274.9469
12507,Gyeonggi-do,,South Korea,AS,POPL,13,2645.1844
12508,Minneapolis,MN,USA,NA,POPL,16,702.5721
12509,Pisa,,Italy,EU,POPL,15,1869.5171
12510,London,,United Kingdom,EU,ICFP,17,46.1546
12511,Campina Grande,,Brazil,SA,SPLASH,9,2935.7061
12511,Campina Grande,,Brazil,SA,SPLASH,10,2934.2119
12511,Campina Grande,,Brazil,SA,SPLASH,12,2656.6914
12511,Campina Grande,,Brazil,SA,SPLASH,13,2150.8412
12511,Campina Grande,,Brazil,SA,SPLASH,15,2038.8737
12512,Birmingham,,United Kingdom,EU,POPL,11,2281.1619
12512,Birmingham,,United Kingdom,EU,POPL,14,2547.7453
12512,Birmingham,,United Kingdom,EU,POPL,17,280.2586
12513,Novi Sad,,Serbia,EU,POPL,13,389.6674
12513,Belgrade,,Serbia,EU,POPL,17,478.4945
12514,Corvallis,OR,USA,NA,SPLASH,14,64.7157
12515,Princeton,NJ,USA,NA,POPL,12,34.2932
12515,Pittsburgh,PA,USA,NA,POPL,15,3770.4968
12516,Tsukuba,,Japan,AS,ICFP,11,31.9776
12517,Fremont,CA,USA,NA,SPLASH,10,164.0124
12518,Verona,,Italy,EU,PLDI,13,2565.1539
12518,Verona,,Italy,EU,POPL,11,2634.1557
12518,Verona,,Italy,EU,POPL,12,1977.222
12518,Verona,,Italy,EU,POPL,13,229.5475
12518,Verona,,Italy,EU,POPL,14,2905.9935
12518,Verona,,Italy,EU,POPL,15,1861.05
12518,Verona,,Italy,EU,POPL,16,2387.6143
12518,Verona,,Italy,EU,POPL,17,421.821
12518,VERONA,,Italy,EU,POPL,18,2885.7346
12518,Verona,,Italy,EU,SPLASH,13,2196.6924
12519,Detroit,MI,USA,NA,SPLASH,13,215.4283
12520,Burlington,MA,USA,NA,POPL,16,639.3172
12521,Princeton,NJ,USA,NA,POPL,16,520.8045
12521,Princeton,NJ,USA,NA,POPL,17,1738.0445
12522,Athens,,Greece,EU,SPLASH,16,715.1212
12523,Athens,,Greece,EU,ICFP,14,777.4056
12524,Lausanne,CT,Switzerland,EU,ICFP,18,2195.9025
12525,Marburg,,Germany,EU,SPLASH,12,2664.9881
12526,Marburg,,Germany,EU,PLDI,14,323.0166
12526,Tübingen,,Germany,EU,SPLASH,16,289.9719
12526,Catania,,Italy,EU,SPLASH,17,2803.984
12527,Oxford,,United Kingdom,EU,ICFP,10,1694.9876
12527,Oxford,,United Kingdom,EU,ICFP,11,2817.6638
12527,Oxford,,United Kingdom,EU,ICFP,12,333.166
12527,Oxford,,United Kingdom,EU,ICFP,13,1525.2145
12527,Oxford,,United Kingdom,EU,ICFP,14,355.2706
12527,Oxford,,United Kingdom,EU,ICFP,15,2211.9975
12527,Oxford,,United Kingdom,EU,ICFP,16,2805.2436
12527,Oxford,,United Kingdom,EU,ICFP,17,0.0
12527,Oxford,,United Kingdom,EU,ICFP,18,1965.1792
12527,Oxford,,United Kingdom,EU,PLDI,14,270.0174
12527,Oxford,,United Kingdom,EU,PLDI,17,389.8551
12527,Oxford,,United Kingdom,EU,POPL,13,499.5566
12527,Oxford,,United Kingdom,EU,POPL,14,2572.8369
12527,Oxford,,United Kingdom,EU,POPL,15,2136.3836
12527,Oxford,,United Kingdom,EU,POPL,16,2073.464
12527,Oxford,,United Kingdom,EU,POPL,18,2553.6506
12527,Oxford,,United Kingdom,EU,SPLASH,14,2306.829
12527,Oxford,,United Kingdom,EU,SPLASH,15,1735.4071
12527,Oxford,,United Kingdom,EU,SPLASH,16,237.9475
12528,Isla Vista,CA,USA,NA,PLDI,13,488.4034
12529,Victoria,BC,Canada,NA,SPLASH,10,339.9868
12530,Reno,NV,USA,NA,SPLASH,10,2.946
12531,Gaithersburg,MD,USA,NA,ICFP,15,1107.747
12532,Hoboken,NJ,USA,NA,ICFP,18,463.5904
12533,Philadelphia,PA,USA,NA,ICFP,17,1653.1506
12534,Oldenburg,,Germany,EU,POPL,15,1951.2591
12535,Karlsruhe,,Germany,EU,PLDI,9,372.7838
12536,Haifa,,Israel,AS,SPLASH,17,3128.8591
12537,Haifa,,Israel,AS,PLDI,15,3240.9946
12537,Haifa,,Israel,AS,SPLASH,13,2920.1963
12537,Haifa,,Israel,AS,SPLASH,16,1071.9327
12538,HaEmek,,Israel,AS,PLDI,14,1152.4186
12539,Dublin,,Ireland,EU,PLDI,9,0.0
12540,Houston,TX,USA,NA,PLDI,17,2483.7189
12541,Victoria,BC,Canada,NA,ICFP,15,51.3178
12542,Oxford,,United Kingdom,EU,ICFP,12,333.166
12543,Vancouver,BC,Canada,NA,ICFP,15,0.0
12544,Novi Sad,,Serbia,EU,ICFP,13,2027.1061
12545,Lawrence,KS,USA,NA,ICFP,12,2203.4686
12545,Lawrence,KS,USA,NA,ICFP,13,683.7018
12545,Lawrence,KS,USA,NA,ICFP,15,821.1476
12545,Mountain View,CA,USA,NA,ICFP,17,2519.9375
12545,Mountain View,CA,USA,NA,ICFP,18,920.8496
12545,Lawrence,KS,USA,NA,PLDI,14,1951.2498
12546,Lawrence,KS,USA,NA,ICFP,11,2936.3594
12546,Lawrence,KS,USA,NA,POPL,9,491.8163
12547,Austin,TX,USA,NA,PLDI,18,763.3924
12548,Philadelphia,PA,USA,NA,POPL,17,1755.8954
12549,Salt Lake City,UT,USA,NA,ICFP,13,1115.0101
12549,Salt Lake City,UT,USA,NA,ICFP,15,426.1408
12549,Washington Dc,DC,USA,NA,ICFP,16,3283.5464
12549,Washington DC,DC,USA,NA,ICFP,17,1711.5421
12549,Birmingham,AL,USA,NA,ICFP,18,358.763
12549,Washington,DC,USA,NA,PLDI,18,111.1393
12549,Salt Lake City,UT,USA,NA,POPL,16,1000.6177
12550,Innsbruck,,Austria,EU,POPL,16,2373.2695
12551,Lyon,,France,EU,PLDI,16,2797.0475
12552,Odenton,MD,USA,NA,SPLASH,9,1215.589
12553,Göteborg,,Sweden,EU,ICFP,14,0.0
12553,Stockholm,,Sweden,EU,ICFP,17,486.739
12554,Tübingen,,Germany,EU,ICFP,11,2781.7837
12554,Tübingen,,Germany,EU,ICFP,12,274.398
12555,Singapore,,Singapore,AS,ICFP,16,1457.5901
12555,Singapore,,Singapore,AS,ICFP,17,3208.2795
12556,Wabern,,Switzerland,EU,SPLASH,16,352.7667
12557,Montigny Le Bretonneux,,France,EU,ICFP,16,2845.019
12557,Paris,,France,EU,POPL,17,0.0
12558,Juneau,AK,USA,NA,SPLASH,14,538.0713
12558,Juneau,AK,USA,NA,SPLASH,15,1253.7065
12559,Gothenburg,,Sweden,EU,ICFP,17,355.2706
12559,Gothenburg,,Sweden,EU,ICFP,18,2091.5012
12560,Amstelveen,,Netherlands,EU,SPLASH,9,2500.0311
12561,Braga,,Portugal,EU,SPLASH,17,2377.3534
12562,Oslo,,Norway,EU,SPLASH,9,2375.5456
12562,Oslo,,Norway,EU,SPLASH,10,2374.7717
12562,Oslo,,Norway,EU,SPLASH,12,2492.5026
12563,Copenhagen,,Denmark,EU,ICFP,12,0.0
12564,Eugene,OR,USA,NA,ICFP,13,1221.3601
12565,Munich,,Germany,EU,SPLASH,9,2693.6341
12566,Carnation,WA,USA,NA,PLDI,13,17.7001
12567,Sunnyvale,CA,USA,NA,ICFP,15,436.6573
12567,Sunnyvale,CA,USA,NA,ICFP,16,2551.7501
12567,Sunnyvale,CA,USA,NA,ICFP,17,2519.7336
12567,Sunnyvale,CA,USA,NA,SPLASH,10,174.0419
12568,Mountain View,CA,USA,NA,ICFP,18,920.8496
12569,Santa Clara,CA,USA,NA,ICFP,10,1153.3007
12570,Santa Clara,CA,USA,NA,ICFP,11,2450.7596
12570,Santa Clara,CA,USA,NA,ICFP,13,1269.5831
12570,Santa Clara,CA,USA,NA,ICFP,14,2532.4969
12570,Mountain View,CA,USA,NA,ICFP,15,435.9459
12570,Santa Clara,CA,USA,NA,ICFP,16,2553.7558
12570,Santa Clara,CA,USA,NA,POPL,9,1103.1251
12570,Santa Clara,CA,USA,NA,POPL,11,781.4949
12570,Santa Clara,CA,USA,NA,POPL,12,1184.7999
12570,Santa Clara,CA,USA,NA,POPL,13,2961.8736
12570,Santa Clara,CA,USA,NA,POPL,14,376.1491
12571,Urbana,IL,USA,NA,SPLASH,13,99.8729
12571,Urbana,IL,USA,NA,SPLASH,14,943.7822
12572,Uppsala,,Sweden,EU,ICFP,12,309.1804
12573,Luxembourg,,Luxembourg,EU,SPLASH,9,2581.0332
12574,Praha 4,,Czech Republic,EU,POPL,13,303.7662
12575,Copenhagen,,Denmark,EU,POPL,17,339.6245
12576,Umea,,Sweden,EU,ICFP,10,1903.3647
12576,London,,United Kingdom,EU,ICFP,17,46.1546
12576,Umea,,Sweden,EU,POPL,13,822.5918
12577,Copenhagen,,Denmark,EU,POPL,9,2156.0576
12578,Amherst,MA,USA,NA,POPL,14,1185.4591
12579,Redmond,WA,USA,NA,PLDI,13,9.7664
12579,Redmond,WA,USA,NA,POPL,9,1131.2201
12580,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
12581,MALDEN,MA,USA,NA,PLDI,18,245.146
12582,Atlanta,GA,USA,NA,SPLASH,9,1059.8853
12583,Cambridge,,United Kingdom,EU,ICFP,12,297.9981
12583,London,,United Kingdom,EU,ICFP,17,46.1546
12584,Santa Clara,CA,USA,NA,SPLASH,10,172.2702
12585,Medford,MA,USA,NA,ICFP,15,1182.6777
12586,Warsaw,,Poland,EU,ICFP,16,2492.9033
12587,Ann Arbor,MI,USA,NA,PLDI,18,426.227
12588,Berlin,,Germany,EU,SPLASH,9,2598.8197
12589,Piscataway,NJ,USA,NA,SPLASH,14,1149.184
12590,Nashville,TN,USA,NA,SPLASH,13,224.9334
12590,Nashville,TN,USA,NA,SPLASH,15,423.3529
12591,Holon,,Israel,AS,PLDI,13,3198.0556
12592,Brooklyn,NY,USA,NA,SPLASH,9,1135.4444
12593,Grinnell,IA,USA,NA,SPLASH,16,2034.5087
12594,Minneapolis,MN,USA,NA,SPLASH,10,744.8705
12595,Pelham,NY,USA,NA,ICFP,16,3259.3755
12595,Palo Alto,CA,USA,NA,ICFP,18,922.088
12596,Medford,MA,USA,NA,ICFP,13,4.281
12597,Houston,TX,USA,NA,POPL,14,692.768
12597,Waltham,MA,USA,NA,POPL,18,1222.2586
12597,Cambridge,MA,USA,NA,SPLASH,16,1636.0754
12598,Goleta,CA,USA,NA,PLDI,16,6.6955
12599,Cambridge,,United Kingdom,EU,POPL,17,225.4035
12599,Cambridge,,United Kingdom,EU,SPLASH,17,2216.7074
12600,Santa Maria,CA,USA,NA,SPLASH,12,307.9081
12601,Cochabamba,,Bolivia,SA,POPL,14,2277.2573
12602,Medellin,,Colombia,SA,ICFP,15,1912.3072
12603,Brookline,MA,USA,NA,PLDI,13,1176.3628
